m/z,I,S/N,em,dbe,error,C,H,Class
697.60536,4446024,23,697.6059685,6,0.00060854,47,82,O1Cl1
699.52707,2739743,13.3,699.5277182,12,0.000648218,48,72,O1Cl1
699.62123,7643177,41.2,699.6216186,5,0.000388605,47,84,O1Cl1
701.54343,3895552,19.9,701.5433683,11,6.17E-05,48,74,O1Cl1
701.63712,11983114,65.9,701.6372687,4,0.000148669,47,86,O1Cl1
703.55943,4300769,22.2,703.5590183,10,0.000411653,48,76,O1Cl1
703.65282,17418732,96.8,703.6529187,3,9.87E-05,47,88,O1Cl1
705.57387,3876033,19.8,705.5746684,9,0.000798411,48,78,O1Cl1
707.58991,5992865,31.8,707.5903185,8,0.000408476,48,80,O1Cl1
709.60584,6670463,35.7,709.6059685,7,0.00012854,48,82,O1Cl1
711.52829,2197584,10.2,711.5277182,13,0.000571782,49,72,O1Cl1
711.62142,4645210,24.2,711.6216186,6,0.000198605,48,84,O1Cl1
713.54356,3402282,17.1,713.5433683,12,0.000191717,49,74,O1Cl1
713.63727,6728244,36,713.6372687,5,1.33E-06,48,86,O1Cl1
715.55963,2928897,14.4,715.5590183,11,0.000611653,49,76,O1Cl1
715.65249,11276043,61.9,715.6529187,4,0.000428734,48,88,O1Cl1
717.57459,4221397,21.8,717.5746684,10,7.84E-05,49,78,O1Cl1
717.66832,13639647,75.4,717.6685688,3,0.000248798,48,90,O1Cl1
719.59027,3562661,18,719.5903185,9,4.85E-05,49,80,O1Cl1
721.51147,2476392,11.8,721.5120682,15,0.000598154,50,70,O1Cl1
721.6056,5838193,31,721.6059685,8,0.00036854,49,82,O1Cl1
723.62156,6898233,37,723.6216186,7,5.86E-05,49,84,O1Cl1
725.54273,2440435,11.6,725.5433683,13,0.000638283,50,74,O1Cl1
725.63627,4738812,24.7,725.6372687,6,0.000998669,49,86,O1Cl1
727.55881,3065777,15.2,727.5590183,12,0.000208347,50,76,O1Cl1
727.65258,6290361,33.6,727.6529187,5,0.000338734,49,88,O1Cl1
729.57425,3326569,16.7,729.5746684,11,0.000418412,50,78,O1Cl1
729.66813,10092657,55.2,729.6685688,4,0.000438798,49,90,O1Cl1
731.58994,3315482,16.6,731.5903185,10,0.000378476,50,80,O1Cl1
731.68381,13608226,75.2,731.6842189,3,0.000408862,49,92,O1Cl1
733.60588,4456902,23.1,733.6059685,9,8.85E-05,50,82,O1Cl1
735.52762,2032738,9.3,735.5277182,15,9.82E-05,51,72,O1Cl1
735.6212,5863018,31.1,735.6216186,8,0.000418605,50,84,O1Cl1
737.54335,2163967,10,737.5433683,14,1.83E-05,51,74,O1Cl1
737.63668,4727046,24.6,737.6372687,7,0.000588669,50,86,O1Cl1
739.55923,1992724,9.1,739.5590183,13,0.000211653,51,76,O1Cl1
739.65315,4490139,23.3,739.6529187,6,0.000231266,50,88,O1Cl1
741.57528,3453985,17.4,741.5746684,12,0.000611588,51,78,O1Cl1
741.66826,5765159,30.6,741.6685688,5,0.000308798,50,90,O1Cl1
743.59038,3686565,18.7,743.5903185,11,6.15E-05,51,80,O1Cl1
743.68403,10365099,56.7,743.6842189,4,0.000188862,50,92,O1Cl1
745.51228,1447962,6,745.5120682,17,0.000211846,52,70,O1Cl1
745.60602,4400416,23,745.6059685,10,5.15E-05,51,82,O1Cl1
745.70001,12187941,67.9,745.6998689,3,0.000141073,50,94,O1Cl1
747.62133,4375953,22.9,747.6216186,9,0.000288605,51,84,O1Cl1
749.63754,6209016,33.5,749.6372687,8,0.000271331,51,86,O1Cl1
751.55868,1752145,7.8,751.5590183,14,0.000338347,52,76,O1Cl1
751.65328,5384790,28.7,751.6529187,7,0.000361266,51,88,O1Cl1
753.57476,2616998,12.8,753.5746684,13,9.16E-05,52,78,O1Cl1
753.66842,4635306,24.4,753.6685688,6,0.000148798,51,90,O1Cl1
755.58977,3099377,15.5,755.5903185,12,0.000548476,52,80,O1Cl1
755.68385,6125301,33,755.6842189,5,0.000368862,51,92,O1Cl1
757.60576,3735347,19.2,757.6059685,11,0.00020854,52,82,O1Cl1
757.69943,9364278,51.6,757.6998689,4,0.000438927,51,94,O1Cl1
759.62097,5547885,29.7,759.6216186,10,0.000648605,52,84,O1Cl1
759.71501,10151791,56.2,759.715519,3,0.000508991,51,96,O1Cl1
761.63738,6274973,33.8,761.6372687,9,0.000111331,52,86,O1Cl1
763.65329,8702917,47.8,763.6529187,8,0.000371266,52,88,O1Cl1
765.66897,5972965,32.1,765.6685688,7,0.000401202,52,90,O1Cl1
767.5897,1582331,6.8,767.5903185,13,0.000618476,53,80,O1Cl1
767.68409,6141948,33.1,767.6842189,6,0.000128862,52,92,O1Cl1
769.51137,1442570,6,769.5120682,19,0.000698154,54,70,O1Cl1
769.6055,2572810,12.5,769.6059685,12,0.00046854,53,82,O1Cl1
769.69943,8520715,46.8,769.6998689,5,0.000438927,52,94,O1Cl1
771.62167,3092498,15.5,771.6216186,11,5.14E-05,53,84,O1Cl1
771.71534,11807762,65.7,771.715519,4,0.000178991,52,96,O1Cl1
773.63733,3204626,16.2,773.6372687,10,6.13E-05,53,86,O1Cl1
773.73152,10990610,61,773.7311691,3,0.000350945,52,98,O1Cl1
775.65262,3978762,20.6,775.6529187,9,0.000298734,53,88,O1Cl1
777.66774,5932028,32.3,777.6685688,8,0.000828798,53,90,O1Cl1
779.68447,4886501,26.2,779.6842189,7,0.000251138,53,92,O1Cl1
781.69957,4535240,24.2,781.6998689,6,0.000298927,53,94,O1Cl1
783.62101,1787302,8.1,783.6216186,12,0.000608605,54,84,O1Cl1
783.71535,5513380,29.9,783.715519,5,0.000168991,53,96,O1Cl1
785.63705,2753915,13.8,785.6372687,11,0.000218669,54,86,O1Cl1
785.73112,7977849,44.3,785.7311691,4,4.91E-05,53,98,O1Cl1
787.65235,2741579,13.7,787.6529187,10,0.000568734,54,88,O1Cl1
787.74698,9661256,54.1,787.7468191,3,0.00016088,53,100,O1Cl1
789.66773,2585875,12.8,789.6685688,9,0.000838798,54,90,O1Cl1
791.6833,4060886,21.4,791.6842189,8,0.000918862,54,92,O1Cl1
793.69903,4677267,25,793.6998689,7,0.000838927,54,94,O1Cl1
795.71542,3459657,17.9,795.715519,6,9.90E-05,54,96,O1Cl1
797.73108,4886011,26.2,797.7311691,5,8.91E-05,54,98,O1Cl1
222.09244,2156924,15.6,222.0924376,10,2.41E-06,15,12,O1N1
228.13952,1097383,6.6,228.1393878,7,0.000132216,15,18,O1N1
236.10809,1868115,13,236.1080877,10,2.35E-06,16,14,O1N1
250.12382,1840097,12.4,250.1237377,10,8.23E-05,17,16,O1N1
264.13947,1324397,8.1,264.1393878,10,8.22E-05,18,18,O1N1
272.10814,2023882,13.6,272.1080877,13,5.23E-05,19,14,O1N1
280.17061,1099144,6.2,280.1706879,9,7.79E-05,19,22,O1N1
286.12375,3980781,28.8,286.1237377,13,1.23E-05,20,16,O1N1
300.13944,2647073,18,300.1393878,13,5.22E-05,21,18,O1N1
302.15523,1280490,7.4,302.1550378,12,0.000192152,21,20,O1N1
310.12381,1342081,7.8,310.1237377,15,7.23E-05,22,16,O1N1
314.15512,2250663,14.7,314.1550378,13,8.22E-05,22,20,O1N1
316.17056,1228038,6.9,316.1706879,12,0.000127912,22,22,O1N1
326.1551,2047370,13,326.1550378,14,6.22E-05,23,20,O1N1
328.17074,1931453,12.1,328.1706879,13,5.21E-05,23,22,O1N1
332.1082,1219791,6.7,332.1080877,18,0.000112345,24,14,O1N1
336.13938,1353051,7.6,336.1393878,16,7.78E-06,24,18,O1N1
338.1551,1409995,8,338.1550378,15,6.22E-05,24,20,O1N1
340.17065,1887852,11.5,340.1706879,14,3.79E-05,24,22,O1N1
350.15524,1383377,7.6,350.1550378,16,0.000202152,25,20,O1N1
354.18629,1520959,8.6,354.186338,14,4.80E-05,25,24,O1N1
362.15508,1441652,8,362.1550378,17,4.22E-05,26,20,O1N1
364.17066,1393178,7.5,364.1706879,16,2.79E-05,26,22,O1N1
366.18636,1492166,8.2,366.186338,15,2.20E-05,26,24,O1N1
372.13936,1443532,7.8,372.1393878,19,2.78E-05,27,18,O1N1
376.17077,1248583,6.4,376.1706879,17,8.21E-05,27,22,O1N1
388.17096,1262113,6.3,388.1706879,18,0.000272088,28,22,O1N1
390.1863,1596248,8.6,390.186338,17,3.80E-05,28,24,O1N1
614.52975,3962911,20.6,614.5306394,10,0.000889394,43,68,O1N1
200.08419,988156,6,200.0847654,3,0.000575387,10,15,O1N1Cl1
208.05343,1252189,8.2,208.0534653,6,3.53E-05,11,11,O1N1Cl1
218.13186,1051494,6.4,218.1317156,1,0.00014442,11,21,O1N1Cl1
222.06914,3043186,23,222.0691153,6,2.47E-05,12,13,O1N1Cl1
236.08481,2260873,16.2,236.0847654,6,4.46E-05,13,15,O1N1Cl1
244.05353,1123915,6.7,244.0534653,9,6.47E-05,14,11,O1N1Cl1
248.17811,1101829,6.5,248.1786658,0,0.000555773,13,27,O1N1Cl1
250.00653,1086260,6.3,250.0065151,13,1.49E-05,15,5,O1N1Cl1
250.10041,1904600,13,250.1004155,6,5.45E-06,14,17,O1N1Cl1
258.06912,2016496,13.8,258.0691153,9,4.68E-06,15,13,O1N1Cl1
264.11611,2064999,14.1,264.1160655,6,4.45E-05,15,19,O1N1Cl1
272.08484,2447557,17,272.0847654,9,7.46E-05,16,15,O1N1Cl1
276.11601,1363029,8.3,276.1160655,7,5.55E-05,16,19,O1N1Cl1
278.13174,1801016,11.7,278.1317156,6,2.44E-05,16,21,O1N1Cl1
286.10051,2268522,15.3,286.1004155,9,9.45E-05,17,17,O1N1Cl1
290.13173,1254695,7.3,290.1317156,7,1.44E-05,17,21,O1N1Cl1
292.14727,1560658,9.7,292.1473656,6,9.56E-05,17,23,O1N1Cl1
296.17877,1156363,6.5,296.1786658,4,0.000104227,17,27,O1N1Cl1
298.10051,1292883,7.5,298.1004155,10,9.45E-05,18,17,O1N1Cl1
300.11614,2342175,15.7,300.1160655,9,7.45E-05,18,19,O1N1Cl1
302.13175,1157608,6.4,302.1317156,8,3.44E-05,18,21,O1N1Cl1
304.14742,1685038,10.5,304.1473656,7,5.44E-05,18,23,O1N1Cl1
306.16307,1828853,11.6,306.1630157,6,5.43E-05,18,25,O1N1Cl1
308.08474,2632499,17.7,308.0847654,12,2.54E-05,19,15,O1N1Cl1
312.11608,1715790,10.6,312.1160655,10,1.45E-05,19,19,O1N1Cl1
314.13169,2068900,13.3,314.1317156,9,2.56E-05,19,21,O1N1Cl1
314.22551,3052463,20.8,314.225616,2,0.000105966,18,33,O1N1Cl1
316.24136,6769550,49.1,316.241266,1,9.40E-05,18,35,O1N1Cl1
318.257,2275447,14.8,318.2569161,0,8.39E-05,18,37,O1N1Cl1
320.08484,1344852,7.7,320.0847654,13,7.46E-05,20,15,O1N1Cl1
320.17868,2369760,15.5,320.1786658,6,1.42E-05,19,27,O1N1Cl1
322.10046,3959382,27.6,322.1004155,12,4.45E-05,20,17,O1N1Cl1
324.1162,1740902,10.7,324.1160655,11,0.000134484,20,19,O1N1Cl1
326.13188,1952646,12.3,326.1317156,10,0.00016442,20,21,O1N1Cl1
328.14751,1552826,9.2,328.1473656,9,0.000144356,20,23,O1N1Cl1
330.16301,1325441,7.5,330.1630157,8,5.71E-06,20,25,O1N1Cl1
332.17879,1580636,9.4,332.1786658,7,0.000124227,20,27,O1N1Cl1
334.10047,3416504,23,334.1004155,13,5.45E-05,21,17,O1N1Cl1
334.1943,2301897,14.7,334.1943158,6,1.58E-05,20,29,O1N1Cl1
336.11609,4276023,29.2,336.1160655,12,2.45E-05,21,19,O1N1Cl1
338.13179,1900999,11.6,338.1317156,11,7.44E-05,21,21,O1N1Cl1
340.1474,1900391,11.6,340.1473656,10,3.44E-05,21,23,O1N1Cl1
342.16301,1814039,10.9,342.1630157,9,5.71E-06,21,25,O1N1Cl1
344.17874,1329366,7.3,344.1786658,8,7.42E-05,21,27,O1N1Cl1
346.10035,1743501,10.4,346.1004155,14,6.55E-05,22,17,O1N1Cl1
346.1945,1502370,8.6,346.1943158,7,0.000184162,21,29,O1N1Cl1
348.11608,5345638,36.7,348.1160655,13,1.45E-05,22,19,O1N1Cl1
348.20995,2106812,13,348.2099659,6,1.59E-05,21,31,O1N1Cl1
350.13178,4636492,31.2,350.1317156,12,6.44E-05,22,21,O1N1Cl1
352.14742,2571069,16.2,352.1473656,11,5.44E-05,22,23,O1N1Cl1
354.16312,1748025,10.3,354.1630157,10,0.000104291,22,25,O1N1Cl1
356.17872,2261824,13.8,356.1786658,9,5.42E-05,22,27,O1N1Cl1
358.10037,1465142,8.1,358.1004155,15,4.55E-05,23,17,O1N1Cl1
360.11618,2573646,16.1,360.1160655,14,0.000114484,23,19,O1N1Cl1
360.21002,1326887,7.1,360.2099659,7,5.41E-05,22,31,O1N1Cl1
362.13176,6710638,45.7,362.1317156,13,4.44E-05,23,21,O1N1Cl1
362.22569,2974087,18.9,362.225616,6,7.40E-05,22,33,O1N1Cl1
364.14746,4471188,29.4,364.1473656,12,9.44E-05,23,23,O1N1Cl1
366.16288,2218176,13.4,366.1630157,11,0.000135709,23,25,O1N1Cl1
368.17857,1463537,8,368.1786658,10,9.58E-05,23,27,O1N1Cl1
370.10044,1559820,8.7,370.1004155,16,2.45E-05,24,17,O1N1Cl1
370.19431,1370407,7.3,370.1943158,9,5.84E-06,23,29,O1N1Cl1
372.11617,1929542,11.2,372.1160655,15,0.000104484,24,19,O1N1Cl1
372.20978,1738080,9.8,372.2099659,8,0.000185902,23,31,O1N1Cl1
372.30382,23975034,165.9,372.3038663,1,4.63E-05,22,43,O1N1Cl1
374.13186,2430850,14.7,374.1317156,14,0.00014442,24,21,O1N1Cl1
376.1474,6501057,43.3,376.1473656,13,3.44E-05,24,23,O1N1Cl1
376.24122,2409435,14.5,376.241266,6,4.60E-05,23,35,O1N1Cl1
378.16307,3749632,23.7,378.1630157,12,5.43E-05,24,25,O1N1Cl1
380.17885,1980224,11.4,380.1786658,11,0.000184227,24,27,O1N1Cl1
382.10061,1571429,8.6,382.1004155,17,0.000194549,25,17,O1N1Cl1
382.19448,1560448,8.5,382.1943158,10,0.000164162,24,29,O1N1Cl1
384.11612,2480804,14.9,384.1160655,16,5.45E-05,25,19,O1N1Cl1
384.20989,1671358,9.2,384.2099659,9,7.59E-05,24,31,O1N1Cl1
386.13173,2708193,16.4,386.1317156,15,1.44E-05,25,21,O1N1Cl1
386.22564,1635579,9,386.225616,8,2.40E-05,24,33,O1N1Cl1
388.14715,1777051,9.9,388.1473656,14,0.000215644,25,23,O1N1Cl1
388.24137,1691701,9.3,388.241266,7,0.000103969,24,35,O1N1Cl1
390.16312,4621393,29.4,390.1630157,13,0.000104291,25,25,O1N1Cl1
390.25683,2981740,18.1,390.2569161,6,8.61E-05,24,37,O1N1Cl1
392.17868,3136644,19.2,392.1786658,12,1.42E-05,25,27,O1N1Cl1
394.19434,2049713,11.7,394.1943158,11,2.42E-05,25,29,O1N1Cl1
396.11615,1895615,10.6,396.1160655,17,8.45E-05,26,19,O1N1Cl1
396.21006,1308120,6.6,396.2099659,10,9.41E-05,25,31,O1N1Cl1
398.13177,2881248,17.3,398.1317156,16,5.44E-05,26,21,O1N1Cl1
398.2257,1995513,11.2,398.225616,9,8.40E-05,25,33,O1N1Cl1
400.14755,2350841,13.7,400.1473656,15,0.000184356,26,23,O1N1Cl1
400.2413,1755282,9.6,400.241266,8,3.40E-05,25,35,O1N1Cl1
402.16304,2913036,17.5,402.1630157,14,2.43E-05,26,25,O1N1Cl1
402.25689,1668388,9,402.2569161,7,2.61E-05,25,37,O1N1Cl1
404.1787,3760919,23.1,404.1786658,13,3.42E-05,26,27,O1N1Cl1
404.27247,3305775,20,404.2725662,6,9.62E-05,25,39,O1N1Cl1
406.19406,3221788,19.4,406.1943158,12,0.000255838,26,29,O1N1Cl1
408.11616,1449730,7.5,408.1160655,18,9.45E-05,27,19,O1N1Cl1
408.21006,1503642,7.8,408.2099659,11,9.41E-05,26,31,O1N1Cl1
410.13168,2395642,13.8,410.1317156,17,3.56E-05,27,21,O1N1Cl1
410.22545,1931665,10.7,410.225616,10,0.000165966,26,33,O1N1Cl1
412.14747,3449068,20.9,412.1473656,16,0.000104356,27,23,O1N1Cl1
412.24113,1837315,10.1,412.241266,9,0.000136031,26,35,O1N1Cl1
414.16297,2626520,15.2,414.1630157,15,4.57E-05,27,25,O1N1Cl1
416.17875,3138750,18.7,416.1786658,14,8.42E-05,27,27,O1N1Cl1
416.27268,1601236,8.4,416.2725662,7,0.00011384,26,39,O1N1Cl1
418.19436,3608223,21.8,418.1943158,13,4.42E-05,27,29,O1N1Cl1
418.28821,3153589,18.8,418.2882162,6,6.22E-06,26,41,O1N1Cl1
420.21019,2169466,12.2,420.2099659,12,0.000224098,27,31,O1N1Cl1
422.22548,1871696,10.2,422.225616,11,0.000135966,27,33,O1N1Cl1
424.1473,2137484,11.8,424.1473656,17,6.56E-05,28,23,O1N1Cl1
424.24136,1782561,9.5,424.241266,10,9.40E-05,27,35,O1N1Cl1
426.16296,3062232,18,426.1630157,16,5.57E-05,28,25,O1N1Cl1
426.2572,1826542,9.8,426.2569161,9,0.000283905,27,37,O1N1Cl1
428.1788,2419617,13.7,428.1786658,15,0.000134227,28,27,O1N1Cl1
428.27231,1771446,9.4,428.2725662,8,0.00025616,27,39,O1N1Cl1
430.19423,2830949,16.4,430.1943158,14,8.58E-05,28,29,O1N1Cl1
430.28799,1706362,9,430.2882162,7,0.000226224,27,41,O1N1Cl1
432.20965,3312933,19.6,432.2099659,13,0.000315902,28,31,O1N1Cl1
432.30389,2900794,16.9,432.3038663,6,2.37E-05,27,43,O1N1Cl1
434.13199,1321420,6.4,434.1317156,19,0.00027442,29,21,O1N1Cl1
434.22559,3123425,18.2,434.225616,12,2.60E-05,28,33,O1N1Cl1
436.14743,1430405,7.1,436.1473656,18,6.44E-05,29,23,O1N1Cl1
436.24126,1717658,9,436.241266,11,6.03E-06,28,35,O1N1Cl1
438.163,2172986,11.9,438.1630157,17,1.57E-05,29,25,O1N1Cl1
438.25688,2260303,12.5,438.2569161,10,3.61E-05,28,37,O1N1Cl1
440.17882,2324716,12.9,440.1786658,16,0.000154227,29,27,O1N1Cl1
440.2728,2129153,11.7,440.2725662,9,0.00023384,28,39,O1N1Cl1
442.19439,2712988,15.5,442.1943158,15,7.42E-05,29,29,O1N1Cl1
444.20992,2557768,14.5,444.2099659,14,4.59E-05,29,31,O1N1Cl1
444.30391,1690460,8.8,444.3038663,7,4.37E-05,28,43,O1N1Cl1
446.22554,3526897,20.6,446.225616,13,7.60E-05,29,33,O1N1Cl1
446.31964,3186437,18.4,446.3195164,6,0.000123647,28,45,O1N1Cl1
448.24133,3466905,20.2,448.241266,12,6.40E-05,29,35,O1N1Cl1
450.16278,2074154,11.2,450.1630157,18,0.000235709,30,25,O1N1Cl1
450.35065,1592657,8,450.3508165,4,0.000166482,28,49,O1N1Cl1
452.17875,2782158,15.8,452.1786658,17,8.42E-05,30,27,O1N1Cl1
452.27272,1874913,9.9,452.2725662,10,0.00015384,29,39,O1N1Cl1
454.19433,2935407,16.7,454.1943158,16,1.42E-05,30,29,O1N1Cl1
454.28838,1977731,10.5,454.2882162,9,0.000163776,29,41,O1N1Cl1
456.20983,2460687,13.5,456.2099659,15,0.000135902,30,31,O1N1Cl1
456.30427,1661731,8.4,456.3038663,8,0.000403712,29,43,O1N1Cl1
458.22553,2907822,16.4,458.225616,14,8.60E-05,30,33,O1N1Cl1
458.31956,1984193,10.4,458.3195164,7,4.36E-05,29,45,O1N1Cl1
460.24115,3179851,18.1,460.241266,13,0.000116031,30,35,O1N1Cl1
460.33504,3367263,19.3,460.3351664,6,0.000126417,29,47,O1N1Cl1
462.16317,1439445,6.9,462.1630157,19,0.000154291,31,25,O1N1Cl1
462.25682,3447784,19.8,462.2569161,12,9.61E-05,30,37,O1N1Cl1
464.17855,2294385,12.4,464.1786658,18,0.000115773,31,27,O1N1Cl1
464.27247,1820292,9.4,464.2725662,11,9.62E-05,30,39,O1N1Cl1
466.19445,2507533,13.8,466.1943158,17,0.000134162,31,29,O1N1Cl1
466.28828,1505696,7.4,466.2882162,10,6.38E-05,30,41,O1N1Cl1
468.2102,2587816,14.3,468.2099659,16,0.000234098,31,31,O1N1Cl1
468.30401,2211003,11.7,468.3038663,9,0.000143711,30,43,O1N1Cl1
470.22527,1958723,10.1,470.225616,15,0.000345966,31,33,O1N1Cl1
470.31942,1405782,6.6,470.3195164,8,9.64E-05,30,45,O1N1Cl1
472.24154,2523102,13.7,472.241266,14,0.000273969,31,35,O1N1Cl1
472.33475,1676273,8.3,472.3351664,7,0.000416417,30,47,O1N1Cl1
474.16282,1437030,6.8,474.1630157,20,0.000195709,32,25,O1N1Cl1
474.25689,4132217,23.9,474.2569161,13,2.61E-05,31,37,O1N1Cl1
474.35074,3287437,18.6,474.3508165,6,7.65E-05,30,49,O1N1Cl1
476.17816,1884417,9.7,476.1786658,19,0.000505773,32,27,O1N1Cl1
476.27234,2775317,15.3,476.2725662,12,0.00022616,31,39,O1N1Cl1
478.28766,1406640,6.6,478.2882162,11,0.000556224,31,41,O1N1Cl1
480.20953,2372664,12.8,480.2099659,17,0.000435902,32,31,O1N1Cl1
480.3039,1363331,6.4,480.3038663,10,3.37E-05,31,43,O1N1Cl1
482.22533,2614996,14.1,482.225616,16,0.000285966,32,33,O1N1Cl1
482.31943,2285287,12,482.3195164,9,8.64E-05,31,45,O1N1Cl1
484.24138,1773744,8.8,484.241266,15,0.000113969,32,35,O1N1Cl1
484.33515,1829251,9.2,484.3351664,8,1.64E-05,31,47,O1N1Cl1
486.25671,1826828,9.2,486.2569161,14,0.000206095,32,37,O1N1Cl1
486.35068,1747743,8.7,486.3508165,7,0.000136482,31,49,O1N1Cl1
488.17844,1599893,7.7,488.1786658,20,0.000225773,33,27,O1N1Cl1
488.27264,3185833,17.7,488.2725662,13,7.38E-05,32,39,O1N1Cl1
488.36648,3552956,20,488.3664665,6,1.35E-05,31,51,O1N1Cl1
490.28814,3501637,19.6,490.2882162,12,7.62E-05,32,41,O1N1Cl1
492.20953,1786831,8.9,492.2099659,18,0.000435902,33,31,O1N1Cl1
492.30356,1473763,6.9,492.3038663,11,0.000306289,32,43,O1N1Cl1
494.22535,1928813,9.8,494.225616,17,0.000265966,33,33,O1N1Cl1
494.31945,1457537,6.8,494.3195164,10,6.64E-05,32,45,O1N1Cl1
496.24115,2001164,10.1,496.241266,16,0.000116031,33,35,O1N1Cl1
496.33521,2354463,12.3,496.3351664,9,4.36E-05,32,47,O1N1Cl1
498.25681,2677419,14.3,498.2569161,15,0.000106095,33,37,O1N1Cl1
498.3505,1700286,8.2,498.3508165,8,0.000316482,32,49,O1N1Cl1
500.27235,2050122,10.4,500.2725662,14,0.00021616,33,39,O1N1Cl1
500.36624,1787742,8.8,500.3664665,7,0.000226546,32,51,O1N1Cl1
502.28832,3177963,17.4,502.2882162,13,0.000103776,33,41,O1N1Cl1
502.3823,3973118,22.3,502.3821166,6,0.00018339,32,53,O1N1Cl1
504.21017,1846136,9.1,504.2099659,19,0.000204098,34,31,O1N1Cl1
504.30393,3425164,18.9,504.3038663,12,6.37E-05,33,43,O1N1Cl1
506.22584,2052634,10.4,506.225616,18,0.000224034,34,33,O1N1Cl1
506.31974,2071853,10.5,506.3195164,11,0.000223647,33,45,O1N1Cl1
508.24128,2522300,13.3,508.241266,17,1.40E-05,34,35,O1N1Cl1
508.33531,2161360,11.1,508.3351664,10,0.000143583,33,47,O1N1Cl1
510.25663,2108000,10.6,510.2569161,16,0.000286095,34,37,O1N1Cl1
512.27246,2822660,14.9,512.2725662,15,0.00010616,34,39,O1N1Cl1
512.36625,2062872,10.3,512.3664665,8,0.000216546,33,51,O1N1Cl1
514.28831,2243753,11.4,514.2882162,14,9.38E-05,34,41,O1N1Cl1
514.38192,1835453,8.9,514.3821166,7,0.00019661,33,53,O1N1Cl1
516.20974,1466940,6.7,516.2099659,20,0.000225902,35,31,O1N1Cl1
516.30393,2957648,15.8,516.3038663,13,6.37E-05,34,43,O1N1Cl1
516.39758,3562339,19.4,516.3977667,6,0.000186675,33,55,O1N1Cl1
518.31936,3336951,18.1,518.3195164,12,0.000156353,34,45,O1N1Cl1
520.33506,2027423,10.1,520.3351664,11,0.000106417,34,47,O1N1Cl1
522.25697,2142773,10.8,522.2569161,17,5.39E-05,35,37,O1N1Cl1
522.35019,1814345,8.8,522.3508165,10,0.000626482,34,49,O1N1Cl1
524.27237,2110176,10.5,524.2725662,16,0.00019616,35,39,O1N1Cl1
526.28856,2061196,10.2,526.2882162,15,0.000343776,35,41,O1N1Cl1
526.38202,2061216,10.2,526.3821166,8,9.66E-05,34,53,O1N1Cl1
528.30378,2627385,13.6,528.3038663,14,8.63E-05,35,43,O1N1Cl1
528.39792,2052429,10.1,528.3977667,7,0.000153325,34,55,O1N1Cl1
530.31972,2653928,13.7,530.3195164,13,0.000203647,35,45,O1N1Cl1
530.41318,2737916,14.2,530.4134167,6,0.000236739,34,57,O1N1Cl1
532.24137,1482116,6.7,532.241266,19,0.000103969,36,35,O1N1Cl1
532.3349,3588760,19.3,532.3351664,12,0.000266417,35,47,O1N1Cl1
534.35,1801801,8.6,534.3508165,11,0.000816482,35,49,O1N1Cl1
536.27244,2848744,14.9,536.2725662,17,0.00012616,36,39,O1N1Cl1
536.3665,1640188,7.6,536.3664665,10,3.35E-05,35,51,O1N1Cl1
538.28755,1684892,7.9,538.2882162,16,0.000666224,36,41,O1N1Cl1
538.38195,2764721,14.4,538.3821166,9,0.000166611,35,53,O1N1Cl1
540.30388,1830738,8.7,540.3038663,15,1.37E-05,36,43,O1N1Cl1
540.39749,2048871,10,540.3977667,8,0.000276675,35,55,O1N1Cl1
542.22527,1691125,7.8,542.225616,21,0.000345966,37,33,O1N1Cl1
542.31951,2291977,11.4,542.3195164,14,6.35E-06,36,45,O1N1Cl1
542.4137,2424094,12.2,542.4134167,7,0.000283261,35,57,O1N1Cl1
544.33514,2859201,14.8,544.3351664,13,2.64E-05,36,47,O1N1Cl1
544.42879,3445973,18.2,544.4290668,6,0.000276804,35,59,O1N1Cl1
546.2572,1622117,7.4,546.2569161,19,0.000283905,37,37,O1N1Cl1
546.35084,3823737,20.5,546.3508165,12,2.35E-05,36,49,O1N1Cl1
546.44449,1483406,6.6,546.4447169,5,0.000226868,35,61,O1N1Cl1
548.27306,1995293,9.6,548.2725662,18,0.00049384,37,39,O1N1Cl1
548.36649,2624561,13.4,548.3664665,11,2.35E-05,36,51,O1N1Cl1
550.28841,1880021,8.9,550.2882162,17,0.000193776,37,41,O1N1Cl1
550.38169,1679337,7.7,550.3821166,10,0.00042661,36,53,O1N1Cl1
552.30397,2184076,10.7,552.3038663,16,0.000103712,37,43,O1N1Cl1
554.31946,2467394,12.4,554.3195164,15,5.64E-05,37,45,O1N1Cl1
554.41288,1983574,9.5,554.4134167,8,0.000536739,36,57,O1N1Cl1
556.3353,2858231,14.7,556.3351664,14,0.000133583,37,47,O1N1Cl1
556.42886,2517260,12.7,556.4290668,7,0.000206804,36,59,O1N1Cl1
558.3508,3840171,20.3,558.3508165,13,1.65E-05,37,49,O1N1Cl1
558.44482,3862719,20.4,558.4447169,6,0.000103132,36,61,O1N1Cl1
560.27251,1869384,8.7,560.2725662,19,5.62E-05,38,39,O1N1Cl1
560.36644,3829340,20.2,560.3664665,12,2.65E-05,37,51,O1N1Cl1
562.28838,1979383,9.4,562.2882162,18,0.000163776,38,41,O1N1Cl1
562.38173,2279947,11.2,562.3821166,11,0.000386611,37,53,O1N1Cl1
564.30373,2795940,14.2,564.3038663,17,0.000136289,38,43,O1N1Cl1
